"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"2649","ornaments","FM","NNS","ornaments",NA,"ornaments",0,NA,"ornaments",NA,NA,NA,"ornaments",11
"2650","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",11
"2651","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",11
"2652","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",11
"2653","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",11
"2654","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",11
"2655","kind","FM","NN","kind",NA,"kind",0,NA,"kind",NA,NA,NA,"kind",11
"2656",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",11
"2657","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",11
"2658","thus","FM","RB","thus",NA,"thus",0,NA,"thus",NA,NA,NA,"thus",11
"2659","deſtroy","FM","VV","destroy",NA,"destroy",0,NA,"destroy",NA,NA,NA,"destroy",11
"2660","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",11
"2661","force","FM","NN","force","force","force",0,NA,"force",NA,NA,NA,"force",11
"2662","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",11
"2663","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",11
"2664","precept","FM","NN","precept",NA,"precept",0,NA,"precept",NA,NA,NA,"precept",11
"2665","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",11
"2666","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",11
"2667","errors","FM","NNS","errors",NA,"errors",0,NA,"errors",NA,NA,NA,"errors",11
"2668","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",11
"2669","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",11
"2670","example","FM","NN","example",NA,"example",0,NA,"example",NA,NA,NA,"example",11
"2671",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",11
"2672","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",11
"2673","T1uG","FM","NP","T1uG",NA,"T1uG",1,"T1uG",NA,NA,NA,NA,NA,11
"2674","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",12
"2675",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",12
"2676","KIV","N.Name.Nom.Sg.Neut","NP","KIV",NA,"KIV",1,"KIV",NA,NA,NA,NA,NA,12
"2677","Thus","FM","RB","Thus",NA,"Thus",0,NA,"Thus",NA,NA,NA,"Thus",12
"2678","much","ADV","RB","much",NA,"much",0,NA,"much",NA,NA,NA,"much",12
"2679","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",12
"2680","regard","FM","NN","regard",NA,"regard",0,NA,"regard",NA,NA,NA,"regard",12
"2681","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2682","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2683","nature","N.Name.Nom.Sg.*","NN","nature",NA,"nature",0,NA,"nature",NA,NA,NA,"nature",12
"2684","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2685","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2686","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",12
"2687","offered","FM","VVD","offered","offered","offered",0,NA,"offered",NA,NA,NA,"offered",12
"2688","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2689","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2690","public","FM","NN","public",NA,"public",0,NA,"public",NA,NA,NA,"public",12
"2691",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2692","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2693","remams","FM","VVZ","remams",NA,"remams",1,"remams",NA,NA,NA,NA,NA,12
"2694","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2695","lay","FM","VV","lay",NA,"lay",0,NA,"lay",NA,NA,NA,"lay",12
"2696","ſomething","N.Reg.Nom.Sg.Fem","NN","something",NA,"something",0,NA,"something",NA,NA,NA,"something",12
"2697","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2698","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2699","manner","FM","NN","manner",NA,"manner",0,NA,"manner",NA,NA,NA,"manner",12
"2700","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2701","employing","FM","VVG","employing",NA,"employing",0,NA,"employing",NA,NA,NA,"employing",12
"2702","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2703",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2704","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2705","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2706","uſes","FM","NNS","uses",NA,"uses",1,"uses",NA,NA,"uses",NA,"uses",12
"2707","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2708","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",12
"2709","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2710","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",12
"2711","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2712","applied","FM","VVN","applied",NA,"applied",0,NA,"applied",NA,NA,NA,"applied",12
"2713",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",12
"2714","In","FM","IN","In",NA,"In",0,NA,"In",NA,NA,NA,"In",12
"2715","learning","FM","VVG","learning",NA,"learning",0,NA,"learning",NA,NA,NA,"learning",12
"2716","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",12
"2717","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2718","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2719","living","FM","VVG","living",NA,"living",0,NA,"living",NA,NA,NA,"living",12
"2720","languages","ADJA.Pos.Acc.Sg.Neut","NNS","languages",NA,"languages",1,"languages",NA,NA,"languages",NA,"languages",12
"2721",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2722","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2723","firft","VPP.Full.Psp","NN","firft","firft","firft",1,"firft",NA,NA,NA,NA,NA,12
"2724","great","FM","JJ","great",NA,"great",0,NA,"great",NA,NA,NA,"great",12
"2725","pomt","VFIN.Full.3.Sg.Pres.Ind","NN","pomt",NA,"pomt",1,"pomt",NA,NA,NA,NA,NA,12
"2726","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",12
"2727","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2728","attain","FM","VV","attain",NA,"attain",0,NA,"attain",NA,NA,NA,"attain",12
"2729","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2730","proper","ADJD.Pos","JJ","proper",NA,"proper",0,NA,"proper",NA,NA,NA,"proper",12
"2731","pronunciation","FM","NN","pronunciation",NA,"pronunciation",0,NA,"pronunciation",NA,NA,NA,"pronunciation",12
"2732",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2733","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",12
"2734","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",12
"2735",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2736","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2737","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",12
"2738","great","FM","JJ","great",NA,"great",0,NA,"great",NA,NA,NA,"great",12
"2739","meafure","FM","NN","meafure","meafure","meafure",1,"meafure",NA,NA,NA,NA,NA,12
"2740",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2741","depends","FM","VVZ","depends",NA,"depends",1,"depends",NA,NA,NA,NA,NA,12
"2742","all","FM","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",12
"2743","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",12
"2744","harmony","FM","NN","harmony",NA,"harmony",0,NA,"harmony",NA,NA,NA,"harmony",12
"2745","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2746","force","FM","NN","force","force","force",0,NA,"force",NA,NA,NA,"force",12
"2747",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",12
"2748","In","FM","IN","In",NA,"In",0,NA,"In",NA,NA,NA,"In",12
"2749","learning","FM","VVG","learning",NA,"learning",0,NA,"learning",NA,NA,NA,"learning",12
"2750","Engliſo","FM","NN","Engliso",NA,"Engliso",1,"Engliso",NA,NA,NA,NA,NA,12
"2751","therefore","FM","RB","therefore","therefore","therefore",0,NA,"therefore",NA,NA,NA,"therefore",12
"2752",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2753","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",12
"2754","Foreigners","N.Reg.Acc.Pl.Neut","NNS","Foreigners",NA,"Foreigners",0,NA,"Foreigners",NA,NA,NA,"Foreigners",12
"2755","alone","VFIN.Full.3.Sg.Pres.Subj","RB","alone",NA,"alone",0,NA,"alone",NA,NA,NA,"alone",12
"2756",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2757","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",12
"2758","even","ADJA.Pos.Nom.Pl.Fem","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",12
"2759","Engliſbmen","N.Reg.Nom.Pl.Fem","NN","Englisbmen",NA,"Englisbmen",1,"Englisbmen",NA,NA,NA,NA,NA,12
"2760","themſelves","N.Reg.Acc.Pl.Masc","NNS","themselves",NA,"themselves",0,NA,"themselves",NA,NA,NA,"themselves",12
"2761",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2762","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,12
"2763","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2764","carefully","FM","RB","carefully","carefully","carefully",0,NA,"carefully",NA,NA,NA,"carefully",12
"2765","inſtructed","FM","JJ","instructed",NA,"instructed",0,NA,"instructed",NA,NA,NA,"instructed",12
"2766","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2767","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",12
"2768","neceflary","FM","JJ","neceflary","neceflary","neceflary",1,"neceflary",NA,NA,NA,NA,NA,12
"2769","part","FM","NN","part",NA,"part",0,NA,"part",NA,NA,NA,"part",12
"2770","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2771","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2772","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",12
"2773",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2774","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",12
"2775","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",12
"2776","means","FM","VVZ","means",NA,"means",0,NA,"means",NA,NA,NA,"means",12
"2777","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",12
"2778","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",12
"2779","avoid","FM","VV","avoid",NA,"avoid",0,NA,"avoid",NA,NA,NA,"avoid",12
"2780","thofe","FM","JJ","thofe","thofe","thofe",1,"thofe",NA,NA,NA,NA,NA,12
"2781","provincial","FM","JJ","provincial",NA,"provincial",0,NA,"provincial",NA,NA,NA,"provincial",12
"2782","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2783","local","FM","JJ","local",NA,"local",0,NA,"local",NA,NA,NA,"local",12
"2784","dialects","FM","NNS","dialects",NA,"dialects",1,"dialects",NA,NA,"dialects",NA,"dialects",12
"2785",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2786","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",12
"2787","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",12
"2788","too","ADV","RB","too",NA,"too",0,NA,"too",NA,NA,NA,"too",12
"2789","often","FM","RB","often","often","often",0,NA,"often",NA,NA,NA,"often",12
"2790","found","FM","VVN","found","found","found",0,NA,"found",NA,NA,NA,"found",12
"2791","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2792","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2793","mouths","FM","NNS","mouths",NA,"mouths",1,"mouths",NA,NA,"mouths",NA,"mouths",12
"2794","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",12
"2795","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2796","ſome","FM","NN","some",NA,"some",0,NA,"some",NA,NA,NA,"some",12
"2797","who","FM","WP","who",NA,"who",0,NA,"who",NA,NA,NA,"who",12
"2798","would","FM","MD","would",NA,"would",0,NA,"would",NA,NA,NA,"would",12
"2799","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2800","thought","FM","VVN","thought",NA,"thought",0,NA,"thought",NA,NA,NA,"thought",12
"2801","polite","FM","JJ","polite",NA,"polite",0,NA,"polite",NA,NA,NA,"polite",12
"2802",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2803","Of","N.Name.*.*.*","IN","Of","Of","Of",0,NA,"Of",NA,NA,NA,"Of",12
"2804","all","PRO.Indef.Attr.-.*.*.*","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",12
"2805","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",12
"2806","languages","ADJA.Pos.Acc.Sg.Neut","NNS","languages",NA,"languages",1,"languages",NA,NA,"languages",NA,"languages",12
"2807",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2808","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",12
"2809",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2810","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",12
"2811","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",12
"2812","requires","ADJA.Pos.Acc.Sg.Neut","VVZ","requires",NA,"requires",1,"requires",NA,NA,NA,NA,NA,12
"2813","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2814","greateſt","FM","JJ","greatest",NA,"greatest",0,NA,"greatest",NA,NA,NA,"greatest",12
"2815","care","FM","NN","care",NA,"care",0,NA,"care",NA,NA,NA,"care",12
"2816","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2817","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",12
"2818","reſpect","FM","NN","respect",NA,"respect",0,NA,"respect",NA,NA,NA,"respect",12
"2819",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2820","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2821","different","FM","JJ","different","different","different",0,NA,"different",NA,NA,NA,"different",12
"2822","manner","FM","NN","manner",NA,"manner",0,NA,"manner",NA,NA,NA,"manner",12
"2823","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",12
"2824","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",12
"2825","numbers","FM","NNS","numbers",NA,"numbers",0,NA,"numbers",NA,NA,NA,"numbers",12
"2826","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2827","words","FM","NNS","words",NA,"words",0,NA,"words",NA,NA,NA,"words",12
"2828","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",12
"2829","pronounced","FM","VVN","pronounced",NA,"pronounced",0,NA,"pronounced",NA,NA,NA,"pronounced",12
"2830","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2831","written","FM","VVN","written",NA,"written",0,NA,"written",NA,NA,NA,"written",12
"2832",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2833","being","FM","JJ","being",NA,"being",0,NA,"being",NA,NA,NA,"being",12
"2834","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",12
"2835","very","ADV","RB","very",NA,"very",0,NA,"very",NA,NA,NA,"very",12
"2836","anomalous","FM","JJ","anomalous",NA,"anomalous",0,NA,"anomalous",NA,NA,NA,"anomalous",12
"2837",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2838","that","PRO.Dem.Subst.-.Nom.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",12
"2839","many","FM","JJ","many",NA,"many",0,NA,"many",NA,NA,NA,"many",12
"2840",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",12
"2841","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",12
"2842","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2843","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2844","natives","ADJA.Pos.Nom.Sg.Neut","NNS","natives",NA,"natives",0,NA,"natives",NA,NA,NA,"natives",12
"2845",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2846","can","VFIN.Mod.*.*.Pres.Ind","MD","can",NA,"can",0,NA,"can",NA,NA,NA,"can",12
"2847","never","FM","RB","never",NA,"never",0,NA,"never",NA,NA,NA,"never",12
"2848","attain","FM","VV","attain",NA,"attain",0,NA,"attain",NA,NA,NA,"attain",12
"2849","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2850","true","FM","JJ","true",NA,"true",0,NA,"true",NA,NA,NA,"true",12
"2851","ſound","FM","NN","sound",NA,"sound",0,NA,"sound",NA,NA,NA,"sound",12
"2852","without","FM","IN","without",NA,"without",0,NA,"without",NA,NA,NA,"without",12
"2853","iome","FM","NN","iome",NA,"iome",1,"iome",NA,NA,NA,NA,NA,12
"2854","afliſtance","FM","NN","aflistance","aflistance","aflistance",1,"aflistance",NA,NA,NA,NA,NA,12
"2855",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",12
"2856","At","FM","IN","At",NA,"At",0,NA,"At",NA,NA,NA,"At",12
"2857","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",12
"2858","part","FM","NN","part",NA,"part",0,NA,"part",NA,NA,NA,"part",12
"2859",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2860","therefore","FM","RB","therefore","therefore","therefore",0,NA,"therefore",NA,NA,NA,"therefore",12
"2861",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2862","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2863","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",12
"2864","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2865","ablolutely","FM","RB","ablolutely",NA,"ablolutely",1,"ablolutely",NA,NA,"ablolutely",NA,"ablolutely",12
"2866","neceflary","FM","JJ","neceflary","neceflary","neceflary",1,"neceflary",NA,NA,NA,NA,NA,12
"2867","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",12
"2868","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2869","young","FM","JJ","young",NA,"young",0,NA,"young",NA,NA,NA,"young",12
"2870","ſcholar","FM","NN","scholar",NA,"scholar",0,NA,"scholar",NA,NA,NA,"scholar",12
"2871","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2872","begm","FM","NN","begm",NA,"begm",1,"begm",NA,NA,NA,NA,NA,12
"2873",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",12
"2874","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",12
"2875","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2876","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",12
"2877","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2878","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2879","teacher's","FM","NN","teacher's",NA,"teacher's",1,"teacher's",NA,NA,NA,NA,NA,12
"2880","buſineſs","FM","NNS","business",NA,"business",0,NA,"business",NA,NA,NA,"business",12
"2881",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2882","whether","ADJA.Pos.Nom.Sg.Masc","IN","whether",NA,"whether",0,NA,"whether",NA,NA,NA,"whether",12
"2883","maſter","N.Reg.Nom.Sg.Masc","NN","master",NA,"master",0,NA,"master",NA,NA,NA,"master",12
"2884","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",12
"2885","miſtreſs","FM","NNS","mistress",NA,"mistress",0,NA,"mistress",NA,NA,NA,"mistress",12
"2886","(","SYM.Paren.Left","(","(",NA,"(",1,"(",NA,NA,NA,NA,NA,12
"2887","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",12
"2888","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",12
"2889","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",12
"2890","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",12
"2891","equally","FM","RB","equally",NA,"equally",0,NA,"equally",NA,NA,NA,"equally",12
"2892","calculated","FM","VVN","calculated",NA,"calculated",0,NA,"calculated",NA,NA,NA,"calculated",12
"2893","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",12
"2894","both","FM","DT","both",NA,"both",0,NA,"both",NA,NA,NA,"both",12
"2895",")","SYM.Paren.Right",")",")",NA,")",1,")",NA,NA,NA,NA,NA,12
"2896","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",12
"2897","ſhew","FM","VV","shew",NA,"shew",1,"shew",NA,NA,NA,NA,NA,12
"2898","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",12
"2899",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2900","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",12
"2901","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2902","help","FM","NN","help",NA,"help",0,NA,"help",NA,NA,NA,"help",12
"2903","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2904","Grammar","N.Name.Nom.Sg.*","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",12
"2905",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2906","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2907","various","FM","JJ","various",NA,"various",0,NA,"various",NA,NA,NA,"various",12
"2908","ſounds","FM","NNS","sounds",NA,"sounds",0,NA,"sounds",NA,NA,NA,"sounds",12
"2909","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",12
"2910","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",12
"2911","particular","FM","JJ","particular",NA,"particular",0,NA,"particular",NA,NA,NA,"particular",12
"2912","letter","FM","NN","letter",NA,"letter",0,NA,"letter",NA,NA,NA,"letter",12
"2913",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2914","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",12
"2915","combiation","FM","NN","combiation",NA,"combiation",1,"combiation",NA,NA,NA,NA,NA,12
"2916","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2917","letters","FM","NNS","letters",NA,"letters",0,NA,"letters",NA,NA,NA,"letters",12
"2918",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2919","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",12
"2920","capable","FM","JJ","capable",NA,"capable",0,NA,"capable",NA,NA,NA,"capable",12
"2921","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",12
"2922","admitting","FM","VVG","admitting",NA,"admitting",0,NA,"admitting",NA,NA,NA,"admitting",12
"2923",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",12
"2924","thus","FM","RB","thus",NA,"thus",0,NA,"thus",NA,NA,NA,"thus",12
"2925","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",12
"2926","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",12
"2927","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",12
"2928","taught","FM","VVN","taught",NA,"taught",0,NA,"taught",NA,NA,NA,"taught",12
"2929",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2930","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",12
"2931","inſtance","FM","NN","instance",NA,"instance",0,NA,"instance",NA,NA,NA,"instance",12
"2932",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2933","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",12
"2934","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",12
"2935","lettere","FM","NN","lettere",NA,"lettere",1,"lettere",NA,NA,NA,NA,NA,12
"2936","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",12
"2937","different","FM","JJ","different","different","different",0,NA,"different",NA,NA,NA,"different",12
"2938","ſounds","FM","NNS","sounds",NA,"sounds",0,NA,"sounds",NA,NA,NA,"sounds",12
"2939",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",12
"2940","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",12
"2941","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",12
"2942","ſounded","FM","JJ","sounded",NA,"sounded",0,NA,"sounded",NA,NA,NA,"sounded",12
"2943","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",12
