"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"2003","ece","FM","NN","ece",NA,"ece",0,NA,"ece",NA,NA,NA,"ece",6
"2004",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2005","uce","FM","NNS","uce",NA,"uce",1,"uce",NA,NA,"uce",NA,"uce",6
"2006",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2007","muſt","FM","NN","must",NA,"must",0,NA,"must",NA,NA,NA,"must",6
"2008","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",6
"2009","written","FM","VVN","written",NA,"written",0,NA,"written",NA,NA,NA,"written",6
"2010","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"2011","ce","PRO.Dem.Attr.-.Nom.Sg.Masc","NNS","ce",NA,"ce",0,NA,"ce",NA,NA,NA,"ce",6
"2012","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2013","not","N.Reg.Acc.Sg.Fem","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",6
"2014","ſe","FM","NNS","se",NA,"se",0,NA,"se",NA,NA,NA,"se",6
"2015",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2016","except","FM","IN","except",NA,"except",0,NA,"except",NA,NA,NA,"except",6
"2017","thefe","FM","NP","thefe","thefe","thefe",1,"thefe",NA,NA,NA,NA,NA,6
"2018","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"2019",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2020","baſe","N.Name.Acc.Sg.Fem","NNS","base",NA,"base",0,NA,"base",NA,NA,NA,"base",6
"2021",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2022","abaſe","N.Name.Acc.Sg.Fem","NNS","abase",NA,"abase",0,NA,"abase",NA,NA,NA,"abase",6
"2023",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2024","debaſe","N.Name.Acc.Sg.Fem","NNS","debase",NA,"debase",0,NA,"debase",NA,NA,NA,"debase",6
"2025",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2026","ceaſe","N.Name.Acc.Sg.Fem","NNS","cease",NA,"cease",0,NA,"cease",NA,NA,NA,"cease",6
"2027",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2028","decreaſe","N.Name.Acc.Sg.Fem","NNS","decrease",NA,"decrease",0,NA,"decrease",NA,NA,NA,"decrease",6
"2029",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2030","increaſe","N.Name.Acc.Sg.Fem","NNS","increase",NA,"increase",0,NA,"increase",NA,NA,NA,"increase",6
"2031",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2032","géeſe","N.Name.Acc.Sg.Fem","NNS","géese",NA,"géese",1,"géese",NA,NA,"géese",NA,"géese",6
"2033",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2034","conciſe","N.Name.Acc.Sg.Fem","NNS","concise",NA,"concise",0,NA,"concise",NA,NA,NA,"concise",6
"2035",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2036","paradiſe","N.Name.Acc.Sg.Fem","NNS","paradise",NA,"paradise",0,NA,"paradise",NA,NA,NA,"paradise",6
"2037",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2038","promiſe","N.Name.Acc.Sg.Fem","NNS","promise",NA,"promise",0,NA,"promise",NA,NA,NA,"promise",6
"2039",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2040","doſe","N.Name.Acc.Sg.Fem","NNS","dose",NA,"dose",0,NA,"dose",NA,NA,NA,"dose",6
"2041",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2042","loeſe","N.Name.Acc.Sg.Fem","NNS","loese",NA,"loese",1,"loese",NA,NA,"loese",NA,"loese",6
"2043",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2044","uſe","N.Name.Acc.Sg.Fem","NNS","use",NA,"use",0,NA,"use",NA,NA,NA,"use",6
"2045",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2046","recluſe","N.Name.Acc.Sg.Fem","NNS","recluse",NA,"recluse",0,NA,"recluse",NA,NA,NA,"recluse",6
"2047",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2048","abuſe","N.Name.Acc.Sg.Fem","NNS","abuse",NA,"abuse",0,NA,"abuse",NA,NA,NA,"abuse",6
"2049",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2050","abffruſe","N.Name.Acc.Sg.Fem","NNS","abffruse","abffruse","abffruse",1,"abffruse",NA,NA,"abffruse",NA,"abffruse",6
"2051",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2052","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"2053","ec","FM","NP","ec",NA,"ec",0,NA,"ec",NA,NA,NA,"ec",6
"2054",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2055","Alſo","FM","NP","Also",NA,"Also",0,NA,"Also",NA,NA,NA,"Also",6
"2056","moſt","FM","NP","most",NA,"most",0,NA,"most",NA,NA,NA,"most",6
"2057","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"2058","ending","FM","VVG","ending",NA,"ending",0,NA,"ending",NA,NA,NA,"ending",6
"2059","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"2060","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"2061","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"2062","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"2063","ance","FM","NN","ance",NA,"ance",1,"ance",NA,NA,NA,NA,NA,6
"2064",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2065","ence","FM","NN","ence",NA,"ence",0,NA,"ence",NA,NA,NA,"ence",6
"2066",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2067","ince","FM","NN","ince",NA,"ince",1,"ince",NA,NA,NA,NA,NA,6
"2068",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2069","once","FM","RB","once",NA,"once",0,NA,"once",NA,NA,NA,"once",6
"2070",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2071","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2072","unce","FM","NN","unce",NA,"unce",0,NA,"unce",NA,NA,NA,"unce",6
"2073",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2074","muſt","FM","NN","must",NA,"must",0,NA,"must",NA,NA,NA,"must",6
"2075","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",6
"2076","written","FM","VVN","written",NA,"written",0,NA,"written",NA,NA,NA,"written",6
"2077","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"2078","e","FM","NP","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"2079","betweenn","FM","NP","betweenn",NA,"betweenn",1,"betweenn",NA,NA,NA,NA,NA,6
"2080","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2081","e","FM","NP","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"2082",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2083","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2084","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",6
"2085","¹","FM","JJ","¹",NA,"¹",1,"¹",NA,NA,NA,NA,NA,6
"2086",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2087","except","FM","IN","except",NA,"except",0,NA,"except",NA,NA,NA,"except",6
"2088","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"2089","theſe","FM","JJ","these",NA,"these",0,NA,"these",NA,NA,NA,"these",6
"2090","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"2091","following","FM","VVG","following","following","following",0,NA,"following",NA,NA,NA,"following",6
"2092",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2093","denſe","N.Name.Acc.Sg.Fem","NNS","dense",NA,"dense",0,NA,"dense",NA,NA,NA,"dense",6
"2094",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2095","condenſe","N.Name.Acc.Sg.Fem","NNS","condense",NA,"condense",0,NA,"condense",NA,NA,NA,"condense",6
"2096",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2097","diſpenſe","N.Name.Acc.Sg.Fem","NNS","dispense",NA,"dispense",0,NA,"dispense",NA,NA,NA,"dispense",6
"2098",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2099","terſe","N.Name.Acc.Sg.Fem","NNS","terse",NA,"terse",0,NA,"terse",NA,NA,NA,"terse",6
"2100",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2101","intenſe","N.Name.Acc.Sg.Fem","NNS","intense",NA,"intense",0,NA,"intense",NA,NA,NA,"intense",6
"2102",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2103","ſenſe","N.Name.Acc.Sg.Fem","NNS","sense",NA,"sense",0,NA,"sense",NA,NA,NA,"sense",6
"2104",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2105","propenſe","N.Name.Acc.Sg.Fem","NNS","propense",NA,"propense",0,NA,"propense",NA,NA,NA,"propense",6
"2106",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2107","ſuſpence","N.Name.Acc.Sg.Fem","NN","suspence",NA,"suspence",1,"suspence",NA,NA,NA,NA,NA,6
"2108",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2109","It","VIMP.Full.2.Pl","PP","It",NA,"It",0,NA,"It",NA,NA,NA,"It",6
"2110","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",6
"2111","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"2112","peculiar","FM","JJ","peculiar",NA,"peculiar",0,NA,"peculiar",NA,NA,NA,"peculiar",6
"2113","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"2114","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"2115","b","SYM.Other.XY","NN","b",NA,"b",0,NA,"b",NA,NA,NA,"b",6
"2116",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2117","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",6
"2118","tch","FM","NN","tch",NA,"tch",1,"tch",NA,NA,NA,NA,NA,6
"2119",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2120","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"2121","chance","FM","NN","chance",NA,"chance",0,NA,"chance",NA,NA,NA,"chance",6
"2122",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2123","cherry","FM","NN","cherry",NA,"cherry",0,NA,"cherry",NA,NA,NA,"cherry",6
"2124",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2125","chip","FM","NN","chip",NA,"chip",0,NA,"chip",NA,NA,NA,"chip",6
"2126",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2127","chop","FM","VV","chop",NA,"chop",0,NA,"chop",NA,NA,NA,"chop",6
"2128",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2129","cbuck","FM","NN","cbuck",NA,"cbuck",1,"cbuck",NA,NA,NA,NA,NA,6
"2130",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2131","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"2132","c","FM","LS","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"2133",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2134","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",6
"2135","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"2136","chymift","ADJD.Pos","NN","chymift","chymift","chymift",1,"chymift",NA,NA,NA,NA,NA,6
"2137",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2138","chorur","FM","NP","chorur",NA,"chorur",1,"chorur",NA,NA,NA,NA,NA,6
"2139",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2140","Kc","FM","NP","Kc",NA,"Kc",1,"Kc",NA,NA,NA,NA,NA,6
"2141",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2142","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",6
"2143","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"2144","hard","FM","JJ","hard",NA,"hard",0,NA,"hard",NA,NA,NA,"hard",6
"2145","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",6
"2146","½","FM","NN","½",NA,"½",1,"½",NA,NA,NA,NA,NA,6
"2147",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2148","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"2149","will","VFIN.Mod.1.Sg.Pres.Ind","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",6
"2150","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",6
"2151","ſeen","N.Reg.Acc.Pl.Neut","VVN","seen",NA,"seen",0,NA,"seen",NA,NA,NA,"seen",6
"2152","afterwards","FM","RB","afterwards","afterwards","afterwards",0,NA,"afterwards",NA,NA,NA,"afterwards",6
"2153",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2154","when","VFIN.Full.1.Pl.Pres.Ind","WRB","when",NA,"when",0,NA,"when",NA,NA,NA,"when",6
"2155","we","PRO.Pers.Subst.1.Nom.Pl.*","PP","we",NA,"we",0,NA,"we",NA,NA,NA,"we",6
"2156","treat","FM","VVP","treat",NA,"treat",0,NA,"treat",NA,NA,NA,"treat",6
"2157","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"2158","peculiar","FM","JJ","peculiar",NA,"peculiar",0,NA,"peculiar",NA,NA,NA,"peculiar",6
"2159","Sounds","N.Reg.Acc.Pl.Masc","NNS","Sounds",NA,"Sounds",0,NA,"Sounds",NA,NA,NA,"Sounds",6
"2160",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2161","Allo","N.Name.Nom.Sg.*","NP","Allo",NA,"Allo",0,NA,"Allo",NA,NA,NA,"Allo",6
"2162","when","FM","WRB","when",NA,"when",0,NA,"when",NA,NA,NA,"when",6
"2163","double","VFIN.Full.3.Sg.Pres.Subj","JJ","double",NA,"double",0,NA,"double",NA,NA,NA,"double",6
"2164","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"2165","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"2166","Confonant","FM","NN","Confonant","Confonant","Confonant",1,"Confonant",NA,NA,NA,NA,NA,6
"2167","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",6
"2168","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"2169","ſounded","FM","JJ","sounded",NA,"sounded",0,NA,"sounded",NA,NA,NA,"sounded",6
"2170","hard","FM","RB","hard",NA,"hard",0,NA,"hard",NA,NA,NA,"hard",6
"2171","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",6
"2172","4","CARD","CD","4",NA,"4",0,NA,"4",NA,NA,NA,"4",6
"2173",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2174","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2175","fhorter","FM","NN","fhorter","fhorter","fhorter",1,"fhorter",NA,NA,NA,NA,NA,6
"2176","than","VPP.Full.Psp","IN","than",NA,"than",0,NA,"than",NA,NA,NA,"than",6
"2177","fingle","FM","NN","fingle","fingle","fingle",1,"fingle",NA,NA,NA,NA,NA,6
"2178","c","FM","NN","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"2179",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2180","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"2181","acclamation","FM","NN","acclamation",NA,"acclamation",0,NA,"acclamation",NA,NA,NA,"acclamation",6
"2182",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2183","accord","FM","NN","accord",NA,"accord",0,NA,"accord",NA,NA,NA,"accord",6
"2184",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2185","accomplice","FM","NN","accomplice",NA,"accomplice",0,NA,"accomplice",NA,NA,NA,"accomplice",6
"2186",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2187","account","FM","NN","account",NA,"account",0,NA,"account",NA,NA,NA,"account",6
"2188",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2189","accrue","FM","VV","accrue",NA,"accrue",0,NA,"accrue",NA,NA,NA,"accrue",6
"2190",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2191","accumulate","FM","VVP","accumulate",NA,"accumulate",0,NA,"accumulate",NA,NA,NA,"accumulate",6
"2192",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2193","accuſe","FM","NNS","accuse",NA,"accuse",0,NA,"accuse",NA,NA,NA,"accuse",6
"2194",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2195","occur","FM","VV","occur",NA,"occur",0,NA,"occur",NA,NA,NA,"occur",6
"2196",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2197","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"2198","c","FM","LS","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"2199",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"2200","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",6
"2201","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"2202","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"2203","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,6
"2204","e","FM","NP","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"2205","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2206","i","PRO.Pers.Subst.1.Nom.Sg.*","NP","i",NA,"i",0,NA,"i",NA,NA,NA,"i",6
"2207",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2208","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"2209","firſt","FM","NN","first","first","first",0,NA,"first",NA,NA,NA,"first",6
"2210","«","FM",")","«",NA,"«",1,"«",NA,NA,NA,NA,NA,6
"2211","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"2212","hard","FM","JJ","hard",NA,"hard",0,NA,"hard",NA,NA,NA,"hard",6
"2213",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2214","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"2215","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"2216","ſecond","FM","NN","second",NA,"second",0,NA,"second",NA,NA,NA,"second",6
"2217","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",6
"2218","an","PART.Verb","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",6
